Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-07-0100-2019-8d7,Civilian,CA0070100,male,white,,,26_30,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, arms_hands",TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,"firearm, knife_blade_stabbing",,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-07-0100-2019-8d7,Officer,CA0070100,male,other,,,36_40,FALSE,,,,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-07-0100-2019-8d7,Officer,CA0070100,male,white,,,21_25,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-07-0100-2019-ace,Civilian,CA0070100,male,black,,,31_35,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,head,TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,273A(A) CHILD CRUELTY:POS INJ/DTH,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-07-0100-2019-ace,Officer,CA0070100,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-07-0100-2019-ace,Officer,CA0070100,male,white,,,26_30,FALSE,,,,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-07-0100-2019-da3,Civilian,CA0070100,female,black,,,18_20,FALSE,,,,FALSE,front_lower_abdomen,TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,none,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,unknown,,TRUE,assaultive,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-07-0100-2019-da3,Civilian,CA0070100,female,black,,,18_20,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,212.5 ROBBERY,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-07-0100-2019-da3,Officer,CA0070100,male,white,,,26_30,TRUE,serious_injury,abrasion_laceration,treated_on_scene,FALSE,head,,,TRUE,"civilian_physical, other_dangerous_weapon",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-0100-2019-e3e,Civilian,CA0070100,male,white,,,51_55,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"front_legs, rear_legs",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,TRUE,2800.2(A) EVADE PO:DISREGARD SAFETY,TRUE,unknown,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-07-0100-2019-e3e,Officer,CA0070100,male,asian,chinese,,26_30,FALSE,,,,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-0100-2019-fff,Civilian,CA0070100,male,black,,,41_45,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"head, arms_hands",TRUE,"blunt_impact_weapon, k_9_contact",TRUE,"blunt_impact_weapon, k_9_contact",FALSE,FALSE,drug_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-07-0100-2019-fff,Officer,CA0070100,male,other,,,26_30,FALSE,,,,FALSE,"front_lower_abdomen, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-0100-2019-fff,Officer,CA0070100,male,white,,,36_40,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-0400-2019-25c,Civilian,CA0070400,male,white,,,56_60,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_lower_abdomen,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"mental_disability, drug_impairment, alcohol_impairment",FALSE, ,TRUE,"firearm, knife_blade_stabbing",handgun,TRUE,active_resistance,deceased,TRUE,"firearm, knife_blade_stabbing",,,,,
URSUS-07-0400-2019-25c,Officer,CA0070400,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-0400-2019-25c,Officer,CA0070400,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-0400-2019-8a8,Civilian,CA0070400,male,white,,,51_55,TRUE,death,unconscious,died_in_transit,FALSE,not_applicable,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,"mental_disability, drug_impairment, erratic",TRUE,5150 Detention of Persons for Eval,FALSE,,,TRUE,assaultive,in_custody_5150,FALSE,,,,,,
URSUS-07-0400-2019-8a8,Officer,CA0070400,male,white,,,51_55,TRUE,injury,sprain,no_medical_aid,FALSE,rear_lower_back,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-07-0400-2019-8a8,Officer,CA0070400,male,hispanic,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-0400-2019-8a8,Officer,CA0070400,male,black,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-07-0400-2019-8a8,Officer,CA0070000,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-07-0600-2019-a59,Civilian,CA0070600,male,black,,,36_40,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,erratic,TRUE,245(A)(2) ASLT W/FIREARM ON PERSON,FALSE,,handgun,TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-07-0600-2019-a59,Officer,CA0070600,male,hispanic,,,31_35,FALSE,,,,FALSE,front_upper_chest,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-07-1000-2019-287,Civilian,CA0071000,male,black,,,36_40,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE, ,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-07-1000-2019-287,Officer,CA0071000,male,black,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance, defense",FALSE,plainclothes
URSUS-07-1000-2019-53c,Civilian,CA0071000,male,asian,vietnamese,,51_55,TRUE,death,gunshot_wound,died_in_transit,FALSE,"neck_throat, front_upper_chest, rear_below_waist, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-07-1000-2019-53c,Officer,CA0071000,male,black,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-1000-2019-53c,Officer,CA0071000,female,black,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-1000-2019-53c,Officer,CA0071000,male,black,,,51_55,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-07-1000-2019-f5a,Civilian,CA0071000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"arms_hands, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"drug_impairment, alcohol_impairment",TRUE,29800(A)(1) FELON/ETC POSS/ETC F/ARM,TRUE,firearm,,TRUE,life_threatening,in_custody_other,FALSE,,,,,,
URSUS-07-1000-2019-f5a,Officer,CA0071000,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,plainclothes
URSUS-07-1200-2019-dc3,Civilian,CA0071200,male,black,,,21_25,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_lower_abdomen, rear_lower_back, arms_hands",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,mental_disability,TRUE, ,TRUE,other_dangerous_weapon,,TRUE,life_threatening,deceased,TRUE,other_dangerous_weapon,,,,,
URSUS-07-1200-2019-dc3,Officer,CA0071200,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,patrol_uniform
URSUS-07-1200-2019-dc3,Officer,CA0071200,male,asian,chinese,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,patrol_uniform
URSUS-07-1200-2019-dc3,Officer,CA0071200,female,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-09-0000-2019-0ec,Civilian,CA0090000,male,hispanic,,,18_20,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,189 MURDER,TRUE,firearm,"handgun, rifle",TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-09-0000-2019-0ec,Officer,CA0090000,male,white,,,36_40,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, front_legs",,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-10-0000-2019-51b,Civilian,CA0100000,male,other,,,31_35,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,front_upper_chest,TRUE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,drug_impairment,TRUE,664/187(A) ATT MURDER:PREMEDITATED,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-10-0000-2019-51b,Officer,CA0100000,male,other,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-10-0000-2019-700,Civilian,CA0100000,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,217.1(B) ATT MURDER PUB OFCL,TRUE,firearm,"handgun, rifle, shotgun",TRUE,fleeing,in_custody_other,TRUE,firearm,,,,,
URSUS-10-0000-2019-700,Officer,CA0100000,male,white,,,46_50,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_below_waist, rear_below_waist",,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-10-0000-2019-a80,Civilian,CA0100000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,TRUE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,220 ASSAULT TO COMMIT MAYHEM,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-10-0000-2019-a80,Officer,CA0100000,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_vehicle,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-10-0100-2019-9ac,Civilian,CA0100100,male,hispanic,,,46_50,TRUE,serious_injury,dislocation,other_circumstance,FALSE,rear_lower_back,TRUE,"other_control_hold, other_physical_contact",TRUE,"other_control_hold, other_physical_contact",FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-10-0100-2019-9ac,Officer,CA0100100,male,white,,,26_30,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-10-0100-2019-9ac,Officer,CA0100100,female,white,,,26_30,FALSE,,,,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-10-0100-2019-9ac,Officer,CA0100100,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-10-0500-2019-472,Civilian,CA0100500,male,hispanic,,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"arms_hands, front_legs",FALSE,"blunt_impact_weapon, discharge_of_firearm_hit",TRUE,"blunt_impact_weapon, discharge_of_firearm_hit",TRUE,TRUE,"drug_impairment, alcohol_impairment, erratic",TRUE, ,TRUE,knife_blade_stabbing,,TRUE,assaultive,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-10-0500-2019-472,Officer,CA0100500,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,tactical
URSUS-10-0500-2019-472,Officer,CA0100500,male,black,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,tactical
URSUS-10-0500-2019-54d,Civilian,CA0100500,female,white,,,31_35,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_upper_back",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,knife_blade_stabbing,,TRUE,assaultive,deceased,TRUE,"knife_blade_stabbing, other_dangerous_weapon",,,,,
URSUS-10-0500-2019-54d,Officer,CA0100500,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-10-0500-2019-638,Civilian,CA0100500,male,asian,other_asian,,31_35,TRUE,serious_injury,unconscious,treated_on_scene,FALSE,rear_upper_back,TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,fleeing,cited_and_released,FALSE,,,,,,
URSUS-10-0500-2019-638,Officer,CA0100500,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-10-0500-2019-72f,Civilian,CA0100500,male,hispanic,,,31_35,TRUE,serious_injury,"gunshot_wound, bruised",treated_on_scene,FALSE,"front_upper_chest, front_legs",TRUE,"impact_projectile, discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,none,TRUE,30305(A)(1) PROHIB OWN/ETC AMMO/ETC,TRUE,firearm,,TRUE,assaultive,in_custody_other,TRUE,firearm_replica,,,,,
URSUS-10-0500-2019-72f,Officer,CA0100500,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-10-0500-2019-72f,Officer,CA0100500,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-10-0500-2019-72f,Officer,CA0100500,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-10-0500-2019-f56,Civilian,CA0100500,male,hispanic,,,56_60,TRUE,serious_injury,bone_fracture,treated_on_scene,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,alcohol_impairment,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,active_resistance,cited_and_released,FALSE,,,,,,
URSUS-10-0500-2019-f56,Officer,CA0100500,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-10-0600-2019-333,Civilian,CA0100600,male,hispanic,,,21_25,FALSE,,,,FALSE,,FALSE,discharge_of_firearm_miss,FALSE,,FALSE,TRUE,none,TRUE, ,TRUE,firearm,handgun,FALSE,,none_of_these,TRUE,firearm,,,,,
URSUS-10-0600-2019-333,Officer,CA0100600,male,white,,,21_25,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-10-0600-2019-333,Officer,CA0100600,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-10-0600-2019-c8f,Civilian,CA0100600,male,hispanic,,,56_60,TRUE,death,gunshot_wound,critial_injuries,FALSE,not_applicable,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE, ,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-10-0600-2019-c8f,Officer,CA0100600,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, defense",TRUE,patrol_uniform
URSUS-10-0600-2019-c8f,Officer,CA0100600,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-12-0000-2019-870,Civilian,CA0120000,female,hispanic,,,31_35,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,rear_upper_back,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,alcohol_impairment,FALSE,647(F) DISORD CONDUCT:UI/DRUG,FALSE,,,TRUE,active_resistance,cited_and_released,FALSE,,,,,,
URSUS-12-0000-2019-870,Officer,CA0120000,male,other,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-12-0300-2019-ca2,Civilian,CA0120300,male,hispanic,,,36_40,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, front_upper_chest",FALSE,"other_physical_contact, electronic_device",TRUE,"other_physical_contact, electronic_device",FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-12-0300-2019-ca2,Officer,CA0120300,male,white,,,31_35,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-12-0300-2019-ca2,Officer,CA0120300,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,head,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-13-0000-2019-3ea,Civilian,CA0130000,male,hispanic,,,36_40,FALSE,,,,FALSE,not_applicable,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-13-0000-2019-3ea,Officer,CA0130000,male,hispanic,,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-13-0000-2019-977,Civilian,CA0130000,male,white,,,36_40,TRUE,death,gunshot_wound,treated_on_scene,FALSE,"front_upper_chest, front_lower_abdomen, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"mental_disability, drug_impairment, erratic",TRUE, ,TRUE,other_dangerous_weapon,,TRUE,life_threatening,deceased,TRUE,other_dangerous_weapon,,,,,
URSUS-13-0000-2019-977,Officer,CA0130000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-13-0000-2019-9db,Civilian,CA0130000,male,hispanic,,,21_25,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,knife_blade_stabbing,,TRUE,life_threatening,none_of_these,TRUE,knife_blade_stabbing,,,,,
URSUS-13-0000-2019-9db,Officer,CA0130000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,other_dangerous_weapon,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-13-0400-2019-064,Civilian,CA0130400,male,hispanic,,,46_50,TRUE,death,gunshot_wound,died_in_transit,FALSE,"neck_throat, front_lower_abdomen",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,"impact_projectile, discharge_of_firearm_hit",TRUE,TRUE,erratic,TRUE, ,TRUE,knife_blade_stabbing,,TRUE,life_threatening,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-13-0400-2019-064,Officer,CA0130400,male,hispanic,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-13-0400-2019-064,Officer,CA0130400,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-13-0400-2019-064,Officer,CA0130400,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-15-0000-2019-4b4,Civilian,CA0150000,male,black,,,26_30,TRUE,serious_injury,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, front_lower_abdomen, arms_hands",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,erratic,TRUE,245(C) ADW NOT F/ARM:PO/FIRE:GBI,TRUE,knife_blade_stabbing,,TRUE,life_threatening,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-15-0000-2019-4b4,Officer,CA0150000,male,white,,,26_30,TRUE,serious_injury,"abrasion_laceration, stabbing_wound, cut",treated_at_facility_released,FALSE,arms_hands,,,TRUE,knife_blade_stabbing,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-15-0000-2019-a10,Civilian,CA0150000,male,hispanic,,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"front_upper_chest, rear_upper_back, front_lower_abdomen",TRUE,"discharge_of_firearm_hit, k_9_contact",TRUE,"discharge_of_firearm_hit, k_9_contact",TRUE,TRUE,erratic,TRUE, ,TRUE,knife_blade_stabbing,,TRUE,assaultive,deceased,TRUE,knife_blade_stabbing,,,,,
URSUS-15-0000-2019-a10,Officer,CA0150000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-15-0000-2019-a10,Officer,CA0150000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-15-0000-2019-a10,Officer,CA0150000,female,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
